series_id,night,event,step,timestamp
752900afe3a6,12,onset,193476,2017-12-02T21:13:00-0500
752900afe3a6,12,wakeup,199752,2017-12-03T05:56:00-0500
752900afe3a6,13,onset,210636,2017-12-03T21:03:00-0500
752900afe3a6,13,wakeup,217116,2017-12-04T06:03:00-0500
752900afe3a6,14,onset,228324,2017-12-04T21:37:00-0500
752900afe3a6,14,wakeup,234576,2017-12-05T06:18:00-0500
752900afe3a6,15,onset,245592,2017-12-05T21:36:00-0500
752900afe3a6,15,wakeup,251856,2017-12-06T06:18:00-0500
752900afe3a6,16,onset,262932,2017-12-06T21:41:00-0500
752900afe3a6,16,wakeup,269148,2017-12-07T06:19:00-0500
752900afe3a6,17,onset,280524,2017-12-07T22:07:00-0500
752900afe3a6,17,wakeup,286680,2017-12-08T06:40:00-0500
752900afe3a6,18,onset,297792,2017-12-08T22:06:00-0500
752900afe3a6,18,wakeup,303840,2017-12-09T06:30:00-0500
752900afe3a6,19,onset,315168,2017-12-09T22:14:00-0500
752900afe3a6,19,wakeup,321432,2017-12-10T06:56:00-0500
752900afe3a6,20,onset,331032,2017-12-10T20:16:00-0500
752900afe3a6,20,wakeup,338292,2017-12-11T06:21:00-0500
752900afe3a6,21,onset,351396,2017-12-12T00:33:00-0500
752900afe3a6,21,wakeup,355224,2017-12-12T05:52:00-0500
752900afe3a6,22,onset,,
752900afe3a6,22,wakeup,,
76237b9406d5,1,onset,6336,2017-11-15T01:03:00-0500
76237b9406d5,1,wakeup,10764,2017-11-15T07:12:00-0500
76237b9406d5,2,onset,23016,2017-11-16T00:13:00-0500
76237b9406d5,2,wakeup,28032,2017-11-16T07:11:00-0500
76237b9406d5,3,onset,40404,2017-11-17T00:22:00-0500
76237b9406d5,3,wakeup,45396,2017-11-17T07:18:00-0500
76237b9406d5,4,onset,57012,2017-11-17T23:26:00-0500
76237b9406d5,4,wakeup,63768,2017-11-18T08:49:00-0500
76237b9406d5,5,onset,75396,2017-11-19T00:58:00-0500
76237b9406d5,5,wakeup,80448,2017-11-19T07:59:00-0500
76237b9406d5,6,onset,92292,2017-11-20T00:26:00-0500
76237b9406d5,6,wakeup,97056,2017-11-20T07:03:00-0500
76237b9406d5,7,onset,109236,2017-11-20T23:58:00-0500
76237b9406d5,7,wakeup,114516,2017-11-21T07:18:00-0500
76237b9406d5,8,onset,126552,2017-11-22T00:01:00-0500
76237b9406d5,8,wakeup,131472,2017-11-22T06:51:00-0500
76237b9406d5,9,onset,143928,2017-11-23T00:09:00-0500
76237b9406d5,9,wakeup,148704,2017-11-23T06:47:00-0500
76237b9406d5,10,onset,160644,2017-11-23T23:22:00-0500
76237b9406d5,10,wakeup,165912,2017-11-24T06:41:00-0500
76237b9406d5,11,onset,178800,2017-11-25T00:35:00-0500
76237b9406d5,11,wakeup,184860,2017-11-25T09:00:00-0500
76237b9406d5,12,onset,195900,2017-11-26T00:20:00-0500
76237b9406d5,12,wakeup,201828,2017-11-26T08:34:00-0500
76237b9406d5,13,onset,213096,2017-11-27T00:13:00-0500
76237b9406d5,13,wakeup,217932,2017-11-27T06:56:00-0500
76237b9406d5,14,onset,229992,2017-11-27T23:41:00-0500
76237b9406d5,14,wakeup,235260,2017-11-28T07:00:00-0500
76237b9406d5,15,onset,247836,2017-11-29T00:28:00-0500
76237b9406d5,15,wakeup,252804,2017-11-29T07:22:00-0500
76237b9406d5,16,onset,265920,2017-11-30T01:35:00-0500
76237b9406d5,16,wakeup,270492,2017-11-30T07:56:00-0500
76237b9406d5,17,onset,282300,2017-12-01T00:20:00-0500
76237b9406d5,17,wakeup,289032,2017-12-01T09:41:00-0500
76237b9406d5,18,onset,299016,2017-12-01T23:33:00-0500
76237b9406d5,18,wakeup,305604,2017-12-02T08:42:00-0500
76237b9406d5,19,onset,317424,2017-12-03T01:07:00-0500
76237b9406d5,19,wakeup,323052,2017-12-03T08:56:00-0500
76237b9406d5,20,onset,334524,2017-12-04T00:52:00-0500
76237b9406d5,20,wakeup,339972,2017-12-04T08:26:00-0500
76237b9406d5,21,onset,351468,2017-12-05T00:24:00-0500
76237b9406d5,21,wakeup,356352,2017-12-05T07:11:00-0500
76237b9406d5,22,onset,368724,2017-12-06T00:22:00-0500
76237b9406d5,22,wakeup,373440,2017-12-06T06:55:00-0500
76237b9406d5,23,onset,385644,2017-12-06T23:52:00-0500
76237b9406d5,23,wakeup,390876,2017-12-07T07:08:00-0500
76237b9406d5,24,onset,403488,2017-12-08T00:39:00-0500
76237b9406d5,24,wakeup,408132,2017-12-08T07:06:00-0500
77ca4db83644,1,onset,7200,2018-06-18T22:45:00-0400
77ca4db83644,1,wakeup,12588,2018-06-19T06:14:00-0400
77ca4db83644,2,onset,24108,2018-06-19T22:14:00-0400
77ca4db83644,2,wakeup,29820,2018-06-20T06:10:00-0400
77ca4db83644,3,onset,,
77ca4db83644,3,wakeup,,
77ca4db83644,4,onset,,
77ca4db83644,4,wakeup,,
77ca4db83644,5,onset,,
77ca4db83644,5,wakeup,,
77ca4db83644,6,onset,,
77ca4db83644,6,wakeup,,
77ca4db83644,7,onset,110952,2018-06-24T22:51:00-0400
77ca4db83644,7,wakeup,119244,2018-06-25T10:22:00-0400
77ca4db83644,8,onset,128616,2018-06-25T23:23:00-0400
77ca4db83644,8,wakeup,131892,2018-06-26T03:56:00-0400
77ca4db83644,9,onset,144492,2018-06-26T21:26:00-0400
77ca4db83644,9,wakeup,149256,2018-06-27T04:03:00-0400
77ca4db83644,10,onset,162732,2018-06-27T22:46:00-0400
77ca4db83644,10,wakeup,166476,2018-06-28T03:58:00-0400
77ca4db83644,11,onset,,
77ca4db83644,11,wakeup,,
77ca4db83644,12,onset,,
77ca4db83644,12,wakeup,,
77ca4db83644,13,onset,215100,2018-06-30T23:30:00-0400
77ca4db83644,13,wakeup,223236,2018-07-01T10:48:00-0400
77ca4db83644,14,onset,232332,2018-07-01T23:26:00-0400
77ca4db83644,14,wakeup,238140,2018-07-02T07:30:00-0400
77ca4db83644,15,onset,,
77ca4db83644,15,wakeup,,
77ca4db83644,16,onset,,
77ca4db83644,16,wakeup,,
77ca4db83644,17,onset,,
77ca4db83644,17,wakeup,,
77ca4db83644,18,onset,,
77ca4db83644,18,wakeup,,
77ca4db83644,19,onset,,
77ca4db83644,19,wakeup,,
77ca4db83644,20,onset,,
77ca4db83644,20,wakeup,,
77ca4db83644,21,onset,,
77ca4db83644,21,wakeup,,
77ca4db83644,22,onset,,
77ca4db83644,22,wakeup,,
77ca4db83644,23,onset,,
77ca4db83644,23,wakeup,,
77ca4db83644,24,onset,,
77ca4db83644,24,wakeup,,
77ca4db83644,25,onset,,
77ca4db83644,25,wakeup,,
77ca4db83644,26,onset,440388,2018-07-14T00:24:00-0400
77ca4db83644,26,wakeup,446256,2018-07-14T08:33:00-0400
77ca4db83644,27,onset,457092,2018-07-14T23:36:00-0400
77ca4db83644,27,wakeup,465936,2018-07-15T11:53:00-0400
77ca4db83644,28,onset,,
77ca4db83644,28,wakeup,,
77ca4db83644,29,onset,491388,2018-07-16T23:14:00-0400
77ca4db83644,29,wakeup,496260,2018-07-17T06:00:00-0400
77ca4db83644,30,onset,507948,2018-07-17T22:14:00-0400
77ca4db83644,30,wakeup,513744,2018-07-18T06:17:00-0400
77ca4db83644,31,onset,525636,2018-07-18T22:48:00-0400
77ca4db83644,31,wakeup,530664,2018-07-19T05:47:00-0400
77ca4db83644,32,onset,543048,2018-07-19T22:59:00-0400
77ca4db83644,32,wakeup,548004,2018-07-20T05:52:00-0400
7822ee8fe3ec,1,onset,5472,2018-08-21T23:51:00-0400
7822ee8fe3ec,1,wakeup,12096,2018-08-22T09:03:00-0400
7822ee8fe3ec,2,onset,22092,2018-08-22T22:56:00-0400
7822ee8fe3ec,2,wakeup,28428,2018-08-23T07:44:00-0400
7822ee8fe3ec,3,onset,42228,2018-08-24T02:54:00-0400
7822ee8fe3ec,3,wakeup,46788,2018-08-24T09:14:00-0400
7822ee8fe3ec,4,onset,56448,2018-08-24T22:39:00-0400
7822ee8fe3ec,4,wakeup,64104,2018-08-25T09:17:00-0400
7822ee8fe3ec,5,onset,75552,2018-08-26T01:11:00-0400
7822ee8fe3ec,5,wakeup,80304,2018-08-26T07:47:00-0400
7822ee8fe3ec,6,onset,90348,2018-08-26T21:44:00-0400
7822ee8fe3ec,6,wakeup,98364,2018-08-27T08:52:00-0400
7822ee8fe3ec,7,onset,109368,2018-08-28T00:09:00-0400
7822ee8fe3ec,7,wakeup,114684,2018-08-28T07:32:00-0400
7822ee8fe3ec,8,onset,126492,2018-08-28T23:56:00-0400
7822ee8fe3ec,8,wakeup,132252,2018-08-29T07:56:00-0400
7822ee8fe3ec,9,onset,143700,2018-08-29T23:50:00-0400
7822ee8fe3ec,9,wakeup,149484,2018-08-30T07:52:00-0400
7822ee8fe3ec,10,onset,160152,2018-08-30T22:41:00-0400
7822ee8fe3ec,10,wakeup,166728,2018-08-31T07:49:00-0400
7822ee8fe3ec,11,onset,179652,2018-09-01T01:46:00-0400
7822ee8fe3ec,11,wakeup,184896,2018-09-01T09:03:00-0400
7822ee8fe3ec,12,onset,196536,2018-09-02T01:13:00-0400
7822ee8fe3ec,12,wakeup,201816,2018-09-02T08:33:00-0400
7822ee8fe3ec,13,onset,215388,2018-09-03T03:24:00-0400
7822ee8fe3ec,13,wakeup,219720,2018-09-03T09:25:00-0400
7822ee8fe3ec,14,onset,229272,2018-09-03T22:41:00-0400
7822ee8fe3ec,14,wakeup,236196,2018-09-04T08:18:00-0400
7822ee8fe3ec,15,onset,246816,2018-09-04T23:03:00-0400
7822ee8fe3ec,15,wakeup,252384,2018-09-05T06:47:00-0400
7822ee8fe3ec,16,onset,263868,2018-09-05T22:44:00-0400
7822ee8fe3ec,16,wakeup,270180,2018-09-06T07:30:00-0400
7822ee8fe3ec,17,onset,282324,2018-09-07T00:22:00-0400
7822ee8fe3ec,17,wakeup,288480,2018-09-07T08:55:00-0400
7822ee8fe3ec,18,onset,299964,2018-09-08T00:52:00-0400
7822ee8fe3ec,18,wakeup,306300,2018-09-08T09:40:00-0400
7822ee8fe3ec,19,onset,315984,2018-09-08T23:07:00-0400
7822ee8fe3ec,19,wakeup,323724,2018-09-09T09:52:00-0400
7822ee8fe3ec,20,onset,333960,2018-09-10T00:05:00-0400
7822ee8fe3ec,20,wakeup,340008,2018-09-10T08:29:00-0400
7822ee8fe3ec,21,onset,350448,2018-09-10T22:59:00-0400
7822ee8fe3ec,21,wakeup,356796,2018-09-11T07:48:00-0400
7822ee8fe3ec,22,onset,367332,2018-09-11T22:26:00-0400
7822ee8fe3ec,22,wakeup,373812,2018-09-12T07:26:00-0400
7822ee8fe3ec,23,onset,384180,2018-09-12T21:50:00-0400
7822ee8fe3ec,23,wakeup,388980,2018-09-13T04:30:00-0400
7822ee8fe3ec,24,onset,401472,2018-09-13T21:51:00-0400
7822ee8fe3ec,24,wakeup,407868,2018-09-14T06:44:00-0400
78569a801a38,1,onset,5496,2017-08-18T00:23:00-0400
78569a801a38,1,wakeup,13104,2017-08-18T10:57:00-0400
78569a801a38,2,onset,22488,2017-08-18T23:59:00-0400
78569a801a38,2,wakeup,29244,2017-08-19T09:22:00-0400
78569a801a38,3,onset,42192,2017-08-20T03:21:00-0400
78569a801a38,3,wakeup,47016,2017-08-20T10:03:00-0400
78569a801a38,4,onset,57924,2017-08-21T01:12:00-0400
78569a801a38,4,wakeup,64296,2017-08-21T10:03:00-0400
78569a801a38,5,onset,74364,2017-08-22T00:02:00-0400
78569a801a38,5,wakeup,81372,2017-08-22T09:46:00-0400
78569a801a38,6,onset,92280,2017-08-23T00:55:00-0400
78569a801a38,6,wakeup,97404,2017-08-23T08:02:00-0400
78569a801a38,7,onset,108960,2017-08-24T00:05:00-0400
78569a801a38,7,wakeup,116700,2017-08-24T10:50:00-0400
78569a801a38,8,onset,125760,2017-08-24T23:25:00-0400
78569a801a38,8,wakeup,132804,2017-08-25T09:12:00-0400
78569a801a38,9,onset,143028,2017-08-25T23:24:00-0400
78569a801a38,9,wakeup,149904,2017-08-26T08:57:00-0400
78569a801a38,10,onset,160596,2017-08-26T23:48:00-0400
78569a801a38,10,wakeup,166800,2017-08-27T08:25:00-0400
78569a801a38,11,onset,177924,2017-08-27T23:52:00-0400
78569a801a38,11,wakeup,184356,2017-08-28T08:48:00-0400
78569a801a38,12,onset,194424,2017-08-28T22:47:00-0400
78569a801a38,12,wakeup,199548,2017-08-29T05:54:00-0400
78569a801a38,13,onset,,
78569a801a38,13,wakeup,,
78569a801a38,14,onset,,
78569a801a38,14,wakeup,,
78569a801a38,15,onset,,
78569a801a38,15,wakeup,,
78569a801a38,16,onset,,
78569a801a38,16,wakeup,,
78569a801a38,17,onset,,
78569a801a38,17,wakeup,,
78569a801a38,18,onset,,
78569a801a38,18,wakeup,,
78569a801a38,19,onset,,
78569a801a38,19,wakeup,,
78569a801a38,20,onset,,
78569a801a38,20,wakeup,,
78569a801a38,21,onset,,
78569a801a38,21,wakeup,,
78569a801a38,22,onset,,
78569a801a38,22,wakeup,,
78569a801a38,23,onset,,
78569a801a38,23,wakeup,,
78569a801a38,24,onset,,
78569a801a38,24,wakeup,,
78569a801a38,25,onset,,
78569a801a38,25,wakeup,,
78569a801a38,26,onset,,
78569a801a38,26,wakeup,,
78569a801a38,27,onset,,
78569a801a38,27,wakeup,,
78569a801a38,28,onset,,
78569a801a38,28,wakeup,,
78569a801a38,29,onset,,
78569a801a38,29,wakeup,,
78569a801a38,30,onset,,
78569a801a38,30,wakeup,,
78569a801a38,31,onset,,
78569a801a38,31,wakeup,,
78569a801a38,32,onset,,
78569a801a38,32,wakeup,,
78569a801a38,33,onset,,
78569a801a38,33,wakeup,,
78569a801a38,34,onset,,
78569a801a38,34,wakeup,,
78569a801a38,35,onset,,
78569a801a38,35,wakeup,,
78569a801a38,36,onset,,
78569a801a38,36,wakeup,,
78569a801a38,37,onset,,
78569a801a38,37,wakeup,,
78569a801a38,38,onset,,
78569a801a38,38,wakeup,,
78569a801a38,39,onset,,
78569a801a38,39,wakeup,,
78569a801a38,40,onset,,
78569a801a38,40,wakeup,,
78569a801a38,41,onset,,
78569a801a38,41,wakeup,,
78569a801a38,42,onset,,
78569a801a38,42,wakeup,,
78569a801a38,43,onset,,
78569a801a38,43,wakeup,,
78569a801a38,44,onset,,
78569a801a38,44,wakeup,,
78569a801a38,45,onset,,
78569a801a38,45,wakeup,,
78569a801a38,46,onset,,
78569a801a38,46,wakeup,,
78569a801a38,47,onset,,
78569a801a38,47,wakeup,,
78569a801a38,48,onset,,
78569a801a38,48,wakeup,,
78569a801a38,49,onset,,
78569a801a38,49,wakeup,,
78569a801a38,50,onset,,
78569a801a38,50,wakeup,,
78569a801a38,51,onset,,
78569a801a38,51,wakeup,,
78569a801a38,52,onset,,
78569a801a38,52,wakeup,,
78569a801a38,53,onset,,
78569a801a38,53,wakeup,,
78569a801a38,54,onset,,
78569a801a38,54,wakeup,,
78569a801a38,55,onset,,
78569a801a38,55,wakeup,,
78569a801a38,56,onset,,
78569a801a38,56,wakeup,,
78569a801a38,57,onset,,
78569a801a38,57,wakeup,,
78569a801a38,58,onset,,
78569a801a38,58,wakeup,,
78569a801a38,59,onset,,
78569a801a38,59,wakeup,,
78569a801a38,60,onset,,
78569a801a38,60,wakeup,,
78569a801a38,61,onset,,
78569a801a38,61,wakeup,,
78569a801a38,62,onset,,
78569a801a38,62,wakeup,,
78569a801a38,63,onset,,
78569a801a38,63,wakeup,,
78569a801a38,64,onset,,
78569a801a38,64,wakeup,,
78569a801a38,65,onset,,
78569a801a38,65,wakeup,,
78569a801a38,66,onset,,
78569a801a38,66,wakeup,,
78569a801a38,67,onset,,
78569a801a38,67,wakeup,,
78569a801a38,68,onset,,
78569a801a38,68,wakeup,,
78569a801a38,69,onset,,
78569a801a38,69,wakeup,,
78569a801a38,70,onset,,
78569a801a38,70,wakeup,,
78569a801a38,71,onset,,
78569a801a38,71,wakeup,,
78569a801a38,72,onset,,
78569a801a38,72,wakeup,,
78569a801a38,73,onset,,
78569a801a38,73,wakeup,,
78569a801a38,74,onset,,
78569a801a38,74,wakeup,,
78569a801a38,75,onset,,
78569a801a38,75,wakeup,,
78569a801a38,76,onset,,
78569a801a38,76,wakeup,,
78569a801a38,77,onset,,
78569a801a38,77,wakeup,,
78569a801a38,78,onset,,
78569a801a38,78,wakeup,,
78569a801a38,79,onset,,
78569a801a38,79,wakeup,,
78569a801a38,80,onset,,
78569a801a38,80,wakeup,,
78569a801a38,81,onset,,
78569a801a38,81,wakeup,,
78569a801a38,82,onset,,
78569a801a38,82,wakeup,,
78569a801a38,83,onset,,
78569a801a38,83,wakeup,,
78569a801a38,84,onset,,
78569a801a38,84,wakeup,,
785c9ca4eff7,1,onset,4764,2018-09-20T22:22:00-0400
785c9ca4eff7,1,wakeup,10788,2018-09-21T06:44:00-0400
785c9ca4eff7,2,onset,23796,2018-09-22T00:48:00-0400
785c9ca4eff7,2,wakeup,30456,2018-09-22T10:03:00-0400
785c9ca4eff7,3,onset,41892,2018-09-23T01:56:00-0400
785c9ca4eff7,3,wakeup,47880,2018-09-23T10:15:00-0400
785c9ca4eff7,4,onset,,
785c9ca4eff7,4,wakeup,,
785c9ca4eff7,5,onset,74016,2018-09-24T22:33:00-0400
785c9ca4eff7,5,wakeup,80244,2018-09-25T07:12:00-0400
785c9ca4eff7,6,onset,,
785c9ca4eff7,6,wakeup,,
785c9ca4eff7,7,onset,108804,2018-09-26T22:52:00-0400
785c9ca4eff7,7,wakeup,116604,2018-09-27T09:42:00-0400
785c9ca4eff7,8,onset,125820,2018-09-27T22:30:00-0400
785c9ca4eff7,8,wakeup,131724,2018-09-28T06:42:00-0400
785c9ca4eff7,9,onset,,
785c9ca4eff7,9,wakeup,,
785c9ca4eff7,10,onset,,
785c9ca4eff7,10,wakeup,,
785c9ca4eff7,11,onset,178332,2018-09-30T23:26:00-0400
785c9ca4eff7,11,wakeup,183996,2018-10-01T07:18:00-0400
785c9ca4eff7,12,onset,194760,2018-10-01T22:15:00-0400
785c9ca4eff7,12,wakeup,201228,2018-10-02T07:14:00-0400
785c9ca4eff7,13,onset,212172,2018-10-02T22:26:00-0400
785c9ca4eff7,13,wakeup,218544,2018-10-03T07:17:00-0400
785c9ca4eff7,14,onset,229812,2018-10-03T22:56:00-0400
785c9ca4eff7,14,wakeup,235800,2018-10-04T07:15:00-0400
785c9ca4eff7,15,onset,247500,2018-10-04T23:30:00-0400
785c9ca4eff7,15,wakeup,253404,2018-10-05T07:42:00-0400
785c9ca4eff7,16,onset,266076,2018-10-06T01:18:00-0400
785c9ca4eff7,16,wakeup,271788,2018-10-06T09:14:00-0400
785c9ca4eff7,17,onset,,
785c9ca4eff7,17,wakeup,,
785c9ca4eff7,18,onset,298656,2018-10-07T22:33:00-0400
785c9ca4eff7,18,wakeup,304824,2018-10-08T07:07:00-0400
785c9ca4eff7,19,onset,,
785c9ca4eff7,19,wakeup,,
785c9ca4eff7,20,onset,332904,2018-10-09T22:07:00-0400
785c9ca4eff7,20,wakeup,339264,2018-10-10T06:57:00-0400
785c9ca4eff7,21,onset,350628,2018-10-10T22:44:00-0400
785c9ca4eff7,21,wakeup,356628,2018-10-11T07:04:00-0400
785c9ca4eff7,22,onset,,
785c9ca4eff7,22,wakeup,,
785c9ca4eff7,23,onset,386928,2018-10-13T01:09:00-0400
785c9ca4eff7,23,wakeup,392484,2018-10-13T08:52:00-0400
785c9ca4eff7,24,onset,403848,2018-10-14T00:39:00-0400
785c9ca4eff7,24,wakeup,406884,2018-10-14T04:52:00-0400
7df249527c63,1,onset,3960,2017-11-06T22:15:00-0400
7df249527c63,1,wakeup,8448,2017-11-07T04:29:00-0400
7df249527c63,2,onset,,
7df249527c63,2,wakeup,,
7df249527c63,3,onset,37932,2017-11-08T21:26:00-0400
7df249527c63,3,wakeup,43020,2017-11-09T04:30:00-0400
7df249527c63,4,onset,56268,2017-11-09T22:54:00-0400
7df249527c63,4,wakeup,61200,2017-11-10T05:45:00-0400
7df249527c63,5,onset,74016,2017-11-10T23:33:00-0400
7df249527c63,5,wakeup,81624,2017-11-11T10:07:00-0400
7df249527c63,6,onset,90444,2017-11-11T22:22:00-0400
7df249527c63,6,wakeup,98640,2017-11-12T08:45:00-0500
7df249527c63,7,onset,108000,2017-11-12T21:45:00-0500
7df249527c63,7,wakeup,112860,2017-11-13T04:30:00-0500
7df249527c63,8,onset,125100,2017-11-13T21:30:00-0500
7df249527c63,8,wakeup,131076,2017-11-14T05:48:00-0500
7df249527c63,9,onset,142020,2017-11-14T21:00:00-0500
7df249527c63,9,wakeup,147456,2017-11-15T04:33:00-0500
7df249527c63,10,onset,160104,2017-11-15T22:07:00-0500
7df249527c63,10,wakeup,164832,2017-11-16T04:41:00-0500
7df249527c63,11,onset,178308,2017-11-16T23:24:00-0500
7df249527c63,11,wakeup,184176,2017-11-17T07:33:00-0500
7df249527c63,12,onset,195744,2017-11-17T23:37:00-0500
7df249527c63,12,wakeup,202224,2017-11-18T08:37:00-0500
7df249527c63,13,onset,212844,2017-11-18T23:22:00-0500
7df249527c63,13,wakeup,219816,2017-11-19T09:03:00-0500
7df249527c63,14,onset,229500,2017-11-19T22:30:00-0500
7df249527c63,14,wakeup,233952,2017-11-20T04:41:00-0500
7df249527c63,15,onset,247092,2017-11-20T22:56:00-0500
7df249527c63,15,wakeup,251136,2017-11-21T04:33:00-0500
7df249527c63,16,onset,263424,2017-11-21T21:37:00-0500
7df249527c63,16,wakeup,270972,2017-11-22T08:06:00-0500
7df249527c63,17,onset,281496,2017-11-22T22:43:00-0500
7df249527c63,17,wakeup,288432,2017-11-23T08:21:00-0500
7df249527c63,18,onset,299292,2017-11-23T23:26:00-0500
7df249527c63,18,wakeup,305544,2017-11-24T08:07:00-0500
7df249527c63,19,onset,316812,2017-11-24T23:46:00-0500
7df249527c63,19,wakeup,324180,2017-11-25T10:00:00-0500
7df249527c63,20,onset,334248,2017-11-25T23:59:00-0500
7df249527c63,20,wakeup,340524,2017-11-26T08:42:00-0500
7df249527c63,21,onset,351876,2017-11-27T00:28:00-0500
7df249527c63,21,wakeup,355884,2017-11-27T06:02:00-0500
7df249527c63,22,onset,366204,2017-11-27T20:22:00-0500
7df249527c63,22,wakeup,372060,2017-11-28T04:30:00-0500
7fd4284b7ee8,1,onset,5040,2018-08-22T23:15:00-0400
7fd4284b7ee8,1,wakeup,10440,2018-08-23T06:45:00-0400
7fd4284b7ee8,2,onset,21780,2018-08-23T22:30:00-0400
7fd4284b7ee8,2,wakeup,27444,2018-08-24T06:22:00-0400
7fd4284b7ee8,3,onset,39048,2018-08-24T22:29:00-0400
7fd4284b7ee8,3,wakeup,45300,2018-08-25T07:10:00-0400
7fd4284b7ee8,4,onset,57312,2018-08-25T23:51:00-0400
7fd4284b7ee8,4,wakeup,65340,2018-08-26T11:00:00-0400
7fd4284b7ee8,5,onset,,
7fd4284b7ee8,5,wakeup,,
7fd4284b7ee8,6,onset,,
7fd4284b7ee8,6,wakeup,,
7fd4284b7ee8,7,onset,109908,2018-08-29T00:54:00-0400
7fd4284b7ee8,7,wakeup,115920,2018-08-29T09:15:00-0400
7fd4284b7ee8,8,onset,126168,2018-08-29T23:29:00-0400
7fd4284b7ee8,8,wakeup,130680,2018-08-30T05:45:00-0400
7fd4284b7ee8,9,onset,143676,2018-08-30T23:48:00-0400
7fd4284b7ee8,9,wakeup,148500,2018-08-31T06:30:00-0400
7fd4284b7ee8,10,onset,161856,2018-09-01T01:03:00-0400
7fd4284b7ee8,10,wakeup,168288,2018-09-01T09:59:00-0400
7fd4284b7ee8,11,onset,178692,2018-09-02T00:26:00-0400
7fd4284b7ee8,11,wakeup,185304,2018-09-02T09:37:00-0400
7fd4284b7ee8,12,onset,195480,2018-09-02T23:45:00-0400
7fd4284b7ee8,12,wakeup,200340,2018-09-03T06:30:00-0400
7fd4284b7ee8,13,onset,,
7fd4284b7ee8,13,wakeup,,
7fd4284b7ee8,14,onset,229404,2018-09-04T22:52:00-0400
7fd4284b7ee8,14,wakeup,235164,2018-09-05T06:52:00-0400
7fd4284b7ee8,15,onset,247224,2018-09-05T23:37:00-0400
7fd4284b7ee8,15,wakeup,252168,2018-09-06T06:29:00-0400
7fd4284b7ee8,16,onset,263952,2018-09-06T22:51:00-0400
7fd4284b7ee8,16,wakeup,269724,2018-09-07T06:52:00-0400
7fd4284b7ee8,17,onset,282996,2018-09-08T01:18:00-0400
7fd4284b7ee8,17,wakeup,289080,2018-09-08T09:45:00-0400
7fd4284b7ee8,18,onset,302304,2018-09-09T04:07:00-0400
7fd4284b7ee8,18,wakeup,306252,2018-09-09T09:36:00-0400
7fd4284b7ee8,19,onset,316932,2018-09-10T00:26:00-0400
7fd4284b7ee8,19,wakeup,324036,2018-09-10T10:18:00-0400
7fd4284b7ee8,20,onset,333444,2018-09-10T23:22:00-0400
7fd4284b7ee8,20,wakeup,338880,2018-09-11T06:55:00-0400
7fd4284b7ee8,21,onset,350136,2018-09-11T22:33:00-0400
7fd4284b7ee8,21,wakeup,355860,2018-09-12T06:30:00-0400
7fd4284b7ee8,22,onset,368004,2018-09-12T23:22:00-0400
7fd4284b7ee8,22,wakeup,373488,2018-09-13T06:59:00-0400
804594bb1f06,1,onset,4356,2018-02-06T21:48:00-0500
804594bb1f06,1,wakeup,11016,2018-02-07T07:03:00-0500
804594bb1f06,2,onset,21504,2018-02-07T21:37:00-0500
804594bb1f06,2,wakeup,27840,2018-02-08T06:25:00-0500
804594bb1f06,3,onset,38676,2018-02-08T21:28:00-0500
804594bb1f06,3,wakeup,45480,2018-02-09T06:55:00-0500
804594bb1f06,4,onset,56244,2018-02-09T21:52:00-0500
804594bb1f06,4,wakeup,62952,2018-02-10T07:11:00-0500
804594bb1f06,5,onset,73524,2018-02-10T21:52:00-0500
804594bb1f06,5,wakeup,80676,2018-02-11T07:48:00-0500
804594bb1f06,6,onset,91140,2018-02-11T22:20:00-0500
804594bb1f06,6,wakeup,97416,2018-02-12T07:03:00-0500
804594bb1f06,7,onset,107820,2018-02-12T21:30:00-0500
804594bb1f06,7,wakeup,114684,2018-02-13T07:02:00-0500
804594bb1f06,8,onset,125136,2018-02-13T21:33:00-0500
804594bb1f06,8,wakeup,132120,2018-02-14T07:15:00-0500
804594bb1f06,9,onset,142416,2018-02-14T21:33:00-0500
804594bb1f06,9,wakeup,149160,2018-02-15T06:55:00-0500
804594bb1f06,10,onset,159696,2018-02-15T21:33:00-0500
804594bb1f06,10,wakeup,166488,2018-02-16T06:59:00-0500
804594bb1f06,11,onset,177564,2018-02-16T22:22:00-0500
804594bb1f06,11,wakeup,184452,2018-02-17T07:56:00-0500
804594bb1f06,12,onset,194580,2018-02-17T22:00:00-0500
804594bb1f06,12,wakeup,201276,2018-02-18T07:18:00-0500
804594bb1f06,13,onset,211572,2018-02-18T21:36:00-0500
804594bb1f06,13,wakeup,218412,2018-02-19T07:06:00-0500
804594bb1f06,14,onset,230172,2018-02-19T23:26:00-0500
804594bb1f06,14,wakeup,235752,2018-02-20T07:11:00-0500
804594bb1f06,15,onset,245964,2018-02-20T21:22:00-0500
804594bb1f06,15,wakeup,252204,2018-02-21T06:02:00-0500
804594bb1f06,16,onset,262980,2018-02-21T21:00:00-0500
804594bb1f06,16,wakeup,270216,2018-02-22T07:03:00-0500
804594bb1f06,17,onset,280320,2018-02-22T21:05:00-0500
804594bb1f06,17,wakeup,287544,2018-02-23T07:07:00-0500
804594bb1f06,18,onset,298932,2018-02-23T22:56:00-0500
804594bb1f06,18,wakeup,305052,2018-02-24T07:26:00-0500
804594bb1f06,19,onset,315756,2018-02-24T22:18:00-0500
804594bb1f06,19,wakeup,322284,2018-02-25T07:22:00-0500
